LoanID;Title;Genre;Category;Publisher;Author;NumberOfPages;OnLoan;Stock;Language;YearOfPublication
LOAN_000000000000744;Bu Böyledir;Deneme;Türk Edebiyat?;Orient Press;Mustafa Kutlu;90;0;0;Türkçe;44524,48916
LOAN_000000000000745;Bu Çocuk Kimin ?;Çocuk;Türk Edebiyat?;Orient Press;Zeki Kayahan Co?kun;;0;0;Türkçe;44900,54794
LOAN_000000000000746;Bu Da Geçecek;Ki?isel Geli?im;Dünya Edebiyat?;Orient Press;Jul?a Samuel;391;0;0;Türkçe;44900,43853
LOAN_000000000000747;Bu Kitab? Çal?n;Ki?isel Geli?im;Türk Edebiyat?;Orient Press;Murat Gülsoy;;0;0;Türkçe;44900,51507
LOAN_000000000000748;Bu Yaln?zl?k Bana Fazla Bölü?elim Mi?;Roman;Türk Edebiyat?;Destek Yay?nevi;Murat Tavl?;263;0;0;Türkçe;45307,54407
LOAN_000000000000749;Budala;Roman;Rus Edebiyat?;Engin Yay?nc?l?k;Fyodor Dostoyevski;416;0;0;Türkçe;44529,4339
LOAN_000000000000750;Budala;Roman;Rus Edebiyat?;Engin Yay?nc?l?k;Dostoyevski;;0;0;Türkçe;45345,58729
LOAN_000000000000751;Budala I?;Roman;Rus Edebiyat?;Engin Yay?nc?l?k;Dostoyevski;;0;0;Türkçe;45562,49059
LOAN_000000000000752;Bulgaristan Türkleri'Nin Rumeli Türküleri;Müzik;?iir;Engin Yay?nc?l?k;Hüseyin Rahmi Gürp?nar;1;0;0;Türkçe;44525,34587
LOAN_000000000000753;Bulu?malar;Deneme;Alman Edebiyat?;Engin Yay?nc?l?k;Stefan Zweig;;0;0;Türkçe;44901,51029
LOAN_000000000000754;Bunal?m;Psikoloji;?iir;Engin Yay?nc?l?k;Cesur Ayd?n;;0;0;Türkçe;45586,54674
LOAN_000000000000755;Burada Sevgi Var;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Gazanfer Sanl?top;;0;0;Türkçe;44524,38184
LOAN_000000000000756;Butimar Sessizli?in Kanatlar?;?iir;Türk Edebiyat?;Ketebe Yay?nlar?;Kaan Murat Yan?k;384;0;0;Türkçe;44900,51538
LOAN_000000000000757;Buzdan K?l?çlar;Roman;Türk Edebiyat?;Ötüken Yay?nevi;Latife Tekin;;0;0;Türkçe;45054,38399
LOAN_000000000000758;Buzlar Aras?nda;Macera;Dünya Edebiyat?;Ötüken Yay?nevi;Dean Koontz;;0;0;Türkçe;44901,46646
LOAN_000000000000759;Buzlar Çözülmeden;Roman;Türk Edebiyat?;Ötüken Yay?nevi;Cevat Fehmi Ba?kut;;0;0;Türkçe;45566,42822
LOAN_000000000000760;Bürde - Bir H?rka ? Saadet Roman?;Dini;Türk Edebiyat?;Ötüken Yay?nevi;Necati Kanter;;0;0;;44523,49381
LOAN_000000000000761;Bütün Hikayeler;Hikaye;Türk Edebiyat?;Ketebe Yay?nlar?;Ömer Seyfettin;;0;0;Türkçe;45586,54671
LOAN_000000000000762;Bütün Öyküler 1880-1884;Hikaye;Rus Edebiyat?;Ketebe Yay?nlar?;Anton Çehov;;0;0;Türkçe;45586,54671
LOAN_000000000000763;Bütün Öyküleri;Hikaye;Türk Edebiyat?;Ketebe Yay?nlar?;Yusuf At?lgan;;0;0;Türkçe;45562,33374
LOAN_000000000000764;Bütün ?iirler;?iir;?iir;Ketebe Yay?nlar?;Sabahattin Ali;;0;0;Türkçe;44529,60609
LOAN_000000000000765;Bütün ?iirler;?iir;?iir;Ketebe Yay?nlar?;Orhan Veli;;0;0;Türkçe;44526,47074
LOAN_000000000000766;Bütün ?iirler;?iir;?iir;Çekirdek Yay?nlar?;F.Garcia Lorca;;0;0;Türkçe;45586,54686
LOAN_000000000000767;Bütün ?iirler;?iir;?iir;Ötüken Yay?nevi;Orhan Veli;;0;0;Türkçe;45042,43179
LOAN_000000000000768;Bütünlük Yolunda Ak??ta Uçmak;Ki?isel Geli?im;Türk Edebiyat?;Alt?n Kitaplar;Neslihan Odaba? Baykut;176;0;0;Türkçe;44524,32704
LOAN_000000000000769;Büyük Avrupa Anketi;Siyaset;Tarih ve Co?rafya;Ötüken Yay?nevi;Peyami Safa;;0;0;Türkçe;45562,43582
LOAN_000000000000770;Büyük Avrupa Anketi;Siyaset;Tarih ve Co?rafya;Ötüken Yay?nevi;Payami Safa;;0;0;Türkçe;45572,54024
LOAN_000000000000771;Büyük Harbe Nas?l Girdik?;Tarih;Tarih ve Co?rafya;Cümle Yay?nlar?;Rauf Ahmet;199;0;0;Türkçe;45566,3439
LOAN_000000000000772;Büyük Mübadele;Tarih;Tarih ve Co?rafya;Ötüken Yay?nevi;Kemal Ar?;198;0;0;Türkçe;45586,54678
LOAN_000000000000773;Büyük Ta? Yüz;Hikaye;Dünya Edebiyat?;Ötüken Yay?nevi;Howtrone;;0;0;Türkçe;44525,39037
LOAN_000000000000774;Büyük Türk Fatih Sultan Mehmet;Tarih;Tarih ve Co?rafya;T.C. ?stanbul Valili?i;N?colae Jorga;288;0;0;;44526,43771
LOAN_000000000000775;Büyük Umutlar;Roman;?ngiliz Edebiyat?;Ötüken Yay?nevi;Charles Dickens;;0;0;Türkçe;45586,547
LOAN_000000000000776;Büyük Ve Güçlerin Yükseli? Ve Çökü?leri;Tarih;Tarih ve Co?rafya;Ötüken Yay?nevi;Paul Kennedy;;0;0;Türkçe;44900,5716
LOAN_000000000000777;Büyükanne;Çocuk;Türk Edebiyat?;Ötüken Yay?nevi;Halide Nusret Zorlutuna;;0;0;Türkçe;44900,5864
LOAN_000000000000778;Bye Bye Türkçe;Dil;Türk Edebiyat?;Ötüken Yay?nevi;Prof. Dr. Oktay Sinano?lu;;0;0;Türkçe;44525,54397
LOAN_000000000000779;Cahilikler Kitab?;Deneme;Do?a Bilimleri ve Matematik;Ötüken Yay?nevi;John Lloyd - John M?tch?nson;;0;0;Türkçe;45562,42689
LOAN_000000000000780;Cam Güzelleri;Roman;Türk Edebiyat?;Ötüken Yay?nevi;Asuman ?enel;;0;0;Türkçe;45562,42152
LOAN_000000000000781;Cam Kenar?;Roman;Türk Edebiyat?;?z Yay?nc?l?k;Y?ld?z Ramazano?lu;111;0;0;Türkçe;45280,79096
LOAN_000000000000782;Cam Ve Elmas;Roman;Türk Edebiyat?;Profil Kitap;Sad?k Yals?zuçanlar;186;0;0;Türkçe;45307,55492
LOAN_000000000000783;Camkenar?nda Mogadi?u;Gezi;Dünya Edebiyat?;Profil Kitap;Fr?edrich Christian Delius;;0;0;Türkçe;44525,54618
LOAN_000000000000784;Camlar ?ehri;Polisiye;Dünya Edebiyat?;Profil Kitap;Cassandra Clare;;0;0;Türkçe;45586,54679
LOAN_000000000000785;Can Bo?azdan Ç?kar;Yemek;Türk Edebiyat?;Profil Kitap;Mehmet Ali Bulut;;0;0;Türkçe;45586,54679
LOAN_000000000000786;Can Feda;Tarih;?iir;Profil Kitap;Can Yücel;;0;0;Türkçe;45586,54679
LOAN_000000000000787;Canan;Korku;Türk Edebiyat?;Ötüken Yay?nevi;Peyami Safa;;0;0;Türkçe;45586,54679
LOAN_000000000000788;Canavar;Fantastik;Dünya Edebiyat?;Ötüken Yay?nevi;?smail Kadare;;0;0;Türkçe;45586,54682
LOAN_000000000000789;Canavar Pe?inde;Fantastik;Dünya Edebiyat?;Ötüken Yay?nevi;Adam Blade;;0;0;Türkçe;45342,4467
LOAN_000000000000790;Canavar Pe?inde Deniz Y?lan? Sepron;Fantastik;Dünya Edebiyat?;Ötüken Yay?nevi;Adam Blade;;0;0;Türkçe;45562,41934
LOAN_000000000000791;Canavar?n Ça?r?s?;Fantastik / Dram;Dünya Edebiyat?;Ötüken Yay?nevi;Patr?ck Ness;;0;0;Türkçe;44526,33086
LOAN_000000000000792;Can?m Çok S?k?l?yor;Çocuk / Mizah;Dünya Edebiyat?;Ötüken Yay?nevi;Rosie Rushton;;0;0;Türkçe;44525,60365
LOAN_000000000000793;Canistan;Roman / Toplumsal;Türk Edebiyat?;Ötüken Yay?nevi;Yusuf At?lgan;;0;0;Türkçe;45586,54681
LOAN_000000000000794;Cankurtaran Y?lmaz;Çocuk / Macera;Türk Edebiyat?;Ötüken Yay?nevi;R?fat Ilgaz;;0;0;Türkçe;45586,54681
LOAN_000000000000795;Canla Ba???la;Roman / Dram;Türk Edebiyat?;Ötüken Yay?nevi;Sena Demirci;;0;0;Türkçe;45586,54681
LOAN_000000000000796;Carmen;Roman / Dram;Dünya Edebiyat?;Ötüken Yay?nevi;Prosper Mer?mee;;0;0;Türkçe;45586,54681
LOAN_000000000000797;Cehennem;Roman / Gerilim;Dünya Edebiyat?;Ötüken Yay?nevi;Jam?e Mcgu?re;;0;0;Türkçe;45586,54681
LOAN_000000000000798;Celal Sahir Erozan;Biyografi / Siyaset;Türk Edebiyat?;Ötüken Yay?nevi;Dr. Nesrin T. Karaca;;0;0;Türkçe;45586,54681
LOAN_000000000000799;Celaleddin Harezm?ah;Tarih / Biyografi;Türk Edebiyat?;Çelik Yay?nlar?;Ebubekir Suba??;;0;0;Türkçe;44901,43391
LOAN_000000000000800;Cem Sultan I. Cilt;Tarih / Roman;Tarih ve Co?rafya;Çelik Yay?nlar?;Yavuz Bahad?ro?lu;;0;0;Türkçe;45363,90553
LOAN_000000000000801;Cem Sultan Olay?;Tarih / Ara?t?rma;Tarih ve Co?rafya;Çelik Yay?nlar?;Vera Mutafçiyeva;;0;0;Türkçe;45449,46721
LOAN_000000000000802;Cemil Meriç ?le Ba? Ba?a;Deneme / Fikir;Türk Edebiyat?;Çelik Yay?nlar?;Necmeddin  ?ahiner;;0;0;Türkçe;44523,48273
LOAN_000000000000803;Cemile;Roman / Toplumsal;Türk Edebiyat?;Çelik Yay?nlar?;Orhan Kemal;;0;0;Türkçe;45562,33971
LOAN_000000000000804;Cemile - Sultan Murat;Roman / Toplumsal;Dünya Edebiyat?;Çelik Yay?nlar?;Aytmatov;;0;0;Türkçe;44526,39149
LOAN_000000000000805;Cemile - Sultan Murat;Roman / Toplumsal;Türk Edebiyat?;Çelik Yay?nlar?;Cengiz Aytmatov;;0;0;Türkçe;45586,54684
LOAN_000000000000806;Cengiz Da?c?;An? / Sava?;Türk Edebiyat?;Tedev Yay?nlar?;Abdülvahab Kara;145;0;0;;45586,54681
LOAN_000000000000807;Cengiz Han'A Küsen Bulut;Fantastik / Roman;Türk Edebiyat?;Ötüken Yay?nevi;Cengiz Aytmatov;;0;0;Türkçe;45586,54681
LOAN_000000000000808;Cennet;Roman / Dram;Dünya Edebiyat?;Ötüken Yay?nevi;V.C.Andrews;;0;0;Türkçe;45586,54681
LOAN_000000000000809;Cennet Ku?u;Öykü / Fantastik;Türk Edebiyat?;Hayykitap;Tu?çe Çak?r;135;0;0;Türkçe;45586,54681
LOAN_000000000000810;Cennetin Davetlileri;Fantastik / Roman;Din ve Mitoloji;Tedev Yay?nlar?;?bnul Cevzi;;0;0;Türkçe;45586,54681
LOAN_000000000000811;Cerrah;Roman / T?p;Dünya Edebiyat?;Ötüken Yay?nevi;Tess Gerr?tsen;;0;0;Türkçe;45562,42204
LOAN_000000000000812;Cesur Yeni Dünya;Distopya / Bilim Kurgu;Dünya Edebiyat?;Ötüken Yay?nevi;Aldous Huxley;;0;0;Türkçe;44525,57987
LOAN_000000000000813;Cevdat Bey Ve O?ullar?;Roman / Aile;Türk Edebiyat?;Ötüken Yay?nevi;Orhan Pamuk;;0;0;Türkçe;44526,395
LOAN_000000000000814;Cevdet Bey Ve O?ullar?;Roman / Aile;Türk Edebiyat?;Can Yay?nlar?;Orhan Pamuk;;0;0;Türkçe;45562,41096
LOAN_000000000000815;Cevheri Divan?ndan Seçmeler;Divan Edebiyat? / ?iir;?iir;Ötüken Yay?nevi;A??k Cevheri;;0;0;Türkçe;44526,39747
LOAN_000000000000816;Ceylan Uykusu;Roman / Dram;Türk Edebiyat?;Ötüken Yay?nevi;Ay?egül Genç;100;0;0;Türkçe;44900,57326
LOAN_000000000000817;Ceza Kolonisinde;Öykü / Kafkaesk;Alman Edebiyat?;Ötüken Yay?nevi;Franz Kafka;;0;0;Türkçe;44526,51693
LOAN_000000000000818;Ceza Kolonisinde;Öykü / Kafkaesk;Alman Edebiyat?;Tedev Yay?nlar?;Franz Kafka;;0;0;Türkçe;45562,34575
LOAN_000000000000819;Ceza Sömürgesi;Roman / Siyasi;Alman Edebiyat?;Ötüken Yay?nevi;Franz Kafka;;0;0;Türkçe;44529,37028
LOAN_000000000000820;Charl?e Nin Büyük Cam Asansörü;Çocuk / Fantastik;Dünya Edebiyat?;Ötüken Yay?nevi;Rolald Dahl;;0;0;Türkçe;45572,33125
LOAN_000000000000821;Charl?e'Nin Çikolata Fabrikas?;Çocuk / Fantastik;Dünya Edebiyat?;Ötüken Yay?nevi;Roald Dahl;;0;0;Türkçe;45586,54696
LOAN_000000000000822;Charly Traktör;Çocuk / Mizah;Dünya Edebiyat?;Ötüken Yay?nevi;Michael Scharang;;0;0;Türkçe;44531,51398
LOAN_000000000000823;Chef;Roman / Gastronomi;Türk Edebiyat?;Ötüken Yay?nevi;Mustafa Kutlu;;0;0;Türkçe;44901,48602
LOAN_000000000000824;Choderlos De Laclos Tehlikeli ?li?kiler;Roman / Mektup;Dünya Edebiyat?;Ötüken Yay?nevi;Choderlos De Laclos;;0;0;Türkçe;44901,51519
LOAN_000000000000825;Cihan Harbi;Tarih / Sava?;Tarih ve Co?rafya;Ötüken Yay?nevi;Mahmut Bo?u?lu;;0;0;Türkçe;45586,54688
LOAN_000000000000826;Cinayetler Oteli;Polisiye / Gerilim;Dünya Edebiyat?;Alt?n Kitaplar;Agatha Chr?st?e;176;0;0;Türkçe;44526,54181
LOAN_000000000000827;Cinler;Deneme / Felsefe;Rus Edebiyat?;Alt?n Kitaplar;Dostoyevski;;0;0;Türkçe;45026,35806
LOAN_000000000000828;Co?rafyam?z? Hat?rda Kalanlar;Bilim / Popüler Bilim;Tarih ve Co?rafya;Epsilon Yay?nevi;Taha K?l?nç;;0;0;Türkçe;44901,52009
LOAN_000000000000829;Cs?: Günah ?ehri;Polisiye / Suç;Dünya Edebiyat?;Epsilon Yay?nevi;Max Allan Collins;;0;0;Türkçe;45562,42914
LOAN_000000000000830;Cs?: Ölüm Dö?e?inde;Polisiye / Suç;Dünya Edebiyat?;Epsilon Yay?nevi;Ken Goddard;;0;0;Türkçe;45342,4303
LOAN_000000000000831;Cs?: So?uk Yan?k;Masal / Fantastik;Dünya Edebiyat?;Epsilon Yay?nevi;Max Allan Collins;;0;0;Türkçe;44525,42457
LOAN_000000000000832;Cuma'N?n Feyziyle;Tarih / Siyaset;Türk Edebiyat?;Tedev Yay?nlar?;Ahmet Kabakl?;176;0;0;Türkçe;44900,5158
LOAN_000000000000833;Cumhuriyet;Tarih / ?nceleme;Tarih ve Co?rafya;Bilgi Yay?nevi;Turgut Özakman;440;0;0;Türkçe;45042,53729
LOAN_000000000000834;Cumhuriyet Türk Mucizesi;Siyaset / Deneme;Tarih ve Co?rafya;Bilgi Yay?nevi;Turgut Özakman;;0;0;Türkçe;44525,50602
LOAN_000000000000835;Cumhuriyetin Faziletinde;Deneme / Yolculuk;Tarih ve Co?rafya;Ötüken Yay?nevi;Yrd. Doç. Dr. Ali Gü;;0;0;Türkçe;44525,44904
LOAN_000000000000836;Cüce ?le Bebek;Masal / Fantastik;Dünya Edebiyat?;Epsilon Yay?nevi;Heinrich Böll;;0;0;Türkçe;44901,48164
LOAN_000000000000837;Cümleten ?yi Yolculuklar;Roman;Tarih ve Co?rafya;Ötüken Yay?nevi;Haydar Ergülen-Derleme;;0;0;Türkçe;44525,44846
LOAN_000000000000838;Ça?da? Cumhuriyet Kad?n?;Tarih;Tarih ve Co?rafya;Ötüken Yay?nevi;Halk Kitabevi;;0;0;Türkçe;45586,54679
LOAN_000000000000839;Ça??n?n Önünde Bir Yazar Anar;Biyografi;Türk Edebiyat?;Tedev Yay?nlar?;Pervin Nuraliyeva;111;0;0;Türkçe;44901,46157
LOAN_000000000000840;Ça?lara Hükmedenler;Tarih;Türk Edebiyat?;Tedev Yay?nlar?;Ahmet Kabakl?;222;0;0;Türkçe;44525,60329
LOAN_000000000000841;Ça?layanlar;Hikaye;Türk Edebiyat?;Tedev Yay?nlar?;Ahmet Hikmet Müftüo?lu;;0;0;Türkçe;44525,58809
LOAN_000000000000842;Ça?layanlar;Hikaye;Tarih ve Co?rafya;Ötüken Yay?nevi;A. Hikmet Müftüo?lu;;0;0;Türkçe;44900,54941
LOAN_000000000000843;Çal?ku?u;Roman;Türk Edebiyat?;Ötüken Yay?nevi;Re?at Nuri Güntekin;;0;0;Türkçe;45562,49402
LOAN_000000000000844;Çaml?ca'N?n  Üç Gülü;Roman;Tarih ve Co?rafya;Profil Kitap;H?fz? Topuz;;0;0;Türkçe;45566,42266
LOAN_000000000000845;Çanakkale Ariburun Kahramanlar?;Tarih;Tarih ve Co?rafya;Profil Kitap;Efe Y?ld?z  Cemalettin Y?ld?z Nebahat;;0;0;Türkçe;44524,3638
LOAN_000000000000846;Çanakkale Destan?;Tarih;Tarih ve Co?rafya;Profil Kitap;?smail Bilgin;;0;0;Türkçe;45562,50922
LOAN_000000000000847;Çanakkale Geçilmez Bir Destan?n Öyküsü;Tarih;Türk Edebiyat?;Tima? Yay?nlar?;Recep ?ükrü Apuhan;223;0;0;Türkçe;44525,59991
LOAN_000000000000848;Çanakkale K?yameti;Tarih;Türk Edebiyat?;Tima? Yay?nlar?;Yavuz Bahad?ro?lu;;0;0;Türkçe;44526,46645
LOAN_000000000000849;Çanakkale Mah?eri;Tarih;Tarih ve Co?rafya;Tima? Yay?nlar?;Mehmed Niyazi;;0;0;Türkçe;45562,32709
LOAN_000000000000850;Çanakkale Olay?;Tarih;Tarih ve Co?rafya;Tima? Yay?nlar?;David Walder;;0;0;Türkçe;45363,874
LOAN_000000000000851;Çanakkale Rüzgar?;Tarih;Tarih ve Co?rafya;Tima? Yay?nlar?;Solmaz Kamuran;;0;0;Türkçe;44523,57034
LOAN_000000000000852;Çanakkale Sava??lar?n?n Manas? Ve 250,000 ?ehidin Destan?;Gezi;Tarih ve Co?rafya;Tima? Yay?nlar?;Ramazan Eren;;0;0;Türkçe;44900,46118
LOAN_000000000000853;Çanakkale Sava?lar? Ve Sava? Alanlar? Rehberi;Tarih;Tarih ve Co?rafya;Siyasal Kitabevi;Burhan Say?l?r;242;0;0;Türkçe;44526,32862
LOAN_000000000000854;Çanakkale Sava?lar?n?n Manas? Ve 250.000 ?ehidin Destan?;Roman;Tarih ve Co?rafya;Ötüken Yay?nevi;Ramazan Eren;;0;0;Türkçe;44526,33512
LOAN_000000000000855;Çankaya Ak?amlar?;An? / Tarih;Ortado?u (Yak?ndo?u);Ötüken Yay?nevi;Berhte G. Gaulis;;0;0;Türkçe;45328,61583
LOAN_000000000000856;Çankaya Ak?amlar? I;An? / Tarih;Tarih ve Co?rafya;Ötüken Yay?nevi;Berthe G. Gaulis;;0;0;Türkçe;45342,44924
LOAN_000000000000857;Çankaya Ak?amlar? I?;An? / Tarih;Ortado?u (Yak?ndo?u);Ötüken Yay?nevi;Berthe G. Gaulis;;0;0;Türkçe;44526,3447
LOAN_000000000000858;Çankaya Yolunda;Tarih / An?;Ortado?u (Yak?ndo?u);Ötüken Yay?nevi;Kahraman Yusufo?lu;;0;0;Türkçe;44526,32522
LOAN_000000000000859;Çanlar Kimin ?çin Çal?yor;Roman;Dünya Edebiyat?;Nobel Sabah;Ernest Hem?ngaway;;0;0;Türkçe;45586,54682
LOAN_000000000000860;Çanlar Kimin ?çin Çal?yor;Roman;?ngiliz Edebiyat?;Ötüken Yay?nevi;Ernest Hemingway;;0;0;Türkçe;45342,41947
LOAN_000000000000861;Çarda?;Roman / Dram;Dünya Edebiyat?;Ötüken Yay?nevi;D?ane Pearson;;0;0;Türkçe;44901,50889
LOAN_000000000000862;Çarda?;Roman / Dram;Dünya Edebiyat?;Ötüken Yay?nevi;D?ane  Pearson;;0;0;Türkçe;45443,48206
LOAN_000000000000863;Çarp??an Kalpler;A?k / Dram;Dünya Edebiyat?;Ötüken Yay?nevi;Parbara Cartland;;0;0;Türkçe;45567,43108
LOAN_000000000000864;Çarp??an Kalpler;A?k / Dram;Dünya Edebiyat?;Ötüken Yay?nevi;Barbara Catland;;0;0;Türkçe;44901,47573
LOAN_000000000000865;Çavdar Tarlas?nda Çocuklar;Roman / Coming of Age;Dünya Edebiyat?;Ötüken Yay?nevi;J.D. Salinger;;0;0;Türkçe;44531,5263
LOAN_000000000000866;Çavur Mahallesi;Roman / Toplumsal;Türk Edebiyat?;Ötüken Yay?nevi;Feride Bekta?;;0;0;Türkçe;45026,36216
LOAN_000000000000867;Çeli?kiler Tabletlerle Yüzle?me;Psikoloji / Ki?isel Geli?im;Tarih ve Co?rafya;Çelik Yay?nlar?;Ali Narç?n;;0;0;Türkçe;45042,54234
LOAN_000000000000868;Çevre Ve Ekoloji;Çevre / ?nceleme;Do?a Bilimleri ve Matematik;Ötüken Yay?nevi;K??lal?o?lu   Fikret Berkes Mine;;0;0;Türkçe;45562,50671
LOAN_000000000000869;Çevreci Dede K?? Oyunlar?;Çocuk / Çevre;Türk Edebiyat?;Ötüken Yay?nevi;Hikmet Temel Akarsu;;0;0;Türkçe;45586,54678
LOAN_000000000000870;Çevreci Dede Yakla?an Tehlike;Çocuk / Çevre;Türk Edebiyat?;Ötüken Yay?nevi;Hikmet Temel Akarsu;;0;0;Türkçe;44525,40383
LOAN_000000000000871;Ç???r?ndan Ç?km?? Zaman;Bilim Kurgu;Dünya Edebiyat?;Ötüken Yay?nevi;Ph?l?p K. D?ck;;0;0;Türkçe;44529,55284
LOAN_000000000000872;Ç?t? P?t? Bir Kedi Olmak ?stemiyorum;Roman / Sava?;Türk Edebiyat?;Alt?n Kitaplar;Renan Özdemir;;0;0;Türkçe;44526,51285
LOAN_000000000000873;Çiçek Açm?? Genç K?zlar?n Gölgesinde;Roman / Dram;Frans?z Edebiyat?;Ötüken Yay?nevi;Marcel Proust;;0;0;Türkçe;44524,57124
LOAN_000000000000874;Çiçekli Bir Bo?luk;?iir;Türk Edebiyat?;T.C. ?stanbul Valili?i;Y?ld?z Ramazano?lu;125;0;0;Türkçe;44900,53998
LOAN_000000000000875;Çifte Kap?lar?n Ötesi;Roman / Fantastik;Türk Edebiyat?;Ötüken Yay?nevi;Güley?a Koçak;;0;0;Türkçe;44525,37424
LOAN_000000000000876;Çi?demleri Solan Bozk?r;?iir;Türk Edebiyat?;Tedev Yay?nlar?;?mdat Av?ar;186;0;0;Türkçe;44531,48762
LOAN_000000000000877;Çikolata Kapl? Hüzünler;Roman / Dram;Türk Edebiyat?;Ötüken Yay?nevi;Canan Tan;;0;0;Türkçe;44525,3858
LOAN_000000000000878;Çile;Roman / Dram;?iir;T.C ?stanbul Valili?i;Necip Fazil Kisakürek;;0;0;Türkçe;45566,4239
LOAN_000000000000879;Çin Denemeleri;Deneme / Felsefe;Felsefe ve Psikoloji;Ötüken Yay?nevi;Wolfram Eberhard;;0;0;Türkçe;45342,41796
LOAN_000000000000880;Çin Kaynaklar?na Göre Eski Türk Boylar?;Tarih / Ara?t?rma;Tarih ve Co?rafya;Ötüken Yay?nevi;Ahmet Ta?a??l;;0;0;Türkçe;45345,59244
LOAN_000000000000881;Çislerin Damlas? ?nsanl?k ?çin;Deneme / Felsefe;?iir;Alt?n Kitaplar;Ruhigül Çetin;;0;0;Türkçe;44523,53792
LOAN_000000000000882;Çizgili Pijamal? Çocuk;Roman / Sava?;Dünya Edebiyat?;Alt?n Kitaplar;Jon Boyne;;0;0;Türkçe;44526,33294
LOAN_000000000000883;Çizgili Pijamal? Çocuk;Roman / Dram;Dünya Edebiyat?;Alt?n Kitaplar;John Boyne;;0;0;Türkçe;44526,33628
LOAN_000000000000884;Çocuk Kalbi;Çocuk / Fantastik;Dünya Edebiyat?;Alt?n Kitaplar;Edmondo De Amicis;;0;0;Türkçe;45363,85841
LOAN_000000000000885;Çocuk Ve Büyücüler;Çocuk / Fantastik;Dünya Edebiyat?;Alt?n Kitaplar;Paul Wagner;;0;0;Türkçe;45572,51781
LOAN_000000000000886;Çocuk Ve Sanat E?itimi;Çocuk / Nutuk;Sanat;Alt?n Kitaplar;Yrd. Doç. Dr. Sevgi Gürtuna;;0;0;Türkçe;45572,51782
LOAN_000000000000887;Çocuklar ?çin Atatürk'Ün Dilinden Nutuk;Çocuk / ?iir;Ortado?u (Yak?ndo?u);Alt?n Kitaplar;Zeynep Zümrüteren;;0;0;Türkçe;45572,51782
LOAN_000000000000888;Çocuklar ?çin ?iirler;Roman / Dram;?iir;Alt?n Kitaplar;Memet Fuat;;0;0;Türkçe;44525,5047
LOAN_000000000000889;Çocuklu?um;An?;Rus Edebiyat?;Ötüken Yay?nevi;Tolstoy;;0;0;Türkçe;44529,36411
LOAN_000000000000890;Çocuklu?um;An?;Rus Edebiyat?;Ötüken Yay?nevi;Maksim Gorki;;0;0;Türkçe;44529,57638
LOAN_000000000000891;Çocuklu?umdan;An? / Otobiyografi;Dünya Edebiyat?;Ötüken Yay?nevi;?zak Babel;;0;0;Türkçe;44524,50447
LOAN_000000000000892;Çocuklu?umu Ararken;Tarih / An?;Dünya Edebiyat?;Epsilon Yay?nevi;Kazuo Ishiguro;328;0;0;Türkçe;44900,57676
LOAN_000000000000893;Çoçuklar Vatan?nda Büyüsün;An?;Türk Edebiyat?;Türk Edebiyat? Vakf? Yay?nlar?;Olcay Yaz?c?;77;0;0;Türkçe;45566,41529
LOAN_000000000000894;Çok Bilen Çok Yan?l?r;Roman / Absürt;Türk Edebiyat?;Epsilon Yay?nevi;R. Mahmut Ekrem;;0;0;Türkçe;44523,52863
LOAN_000000000000895;Çöp Adam;Polisiye / Suç;Dünya Edebiyat?;Epsilon Yay?nevi;C. J. Tudor;;0;0;Türkçe;45419,54366
LOAN_000000000000896;Da V?nc? ?ifresi;Gerilim / Polisiye;Dünya Edebiyat?;Ötüken Yay?nevi;Dan Brown;;0;0;Türkçe;44901,37377
LOAN_000000000000897;Da V?nc? ?ifresi;Gerilim / Polisiye;Dünya Edebiyat?;Alt?n Kitaplar;Dan Brown;495;0;0;Türkçe;44525,57095
LOAN_000000000000898;Da Vinci ?ifresi'Nin Çökü?ü;Gerilim / Polisiye;Dünya Edebiyat?;Can Yay?nlar?;L. Garlow  Peter Jones James;;0;0;Türkçe;44526,57631
LOAN_000000000000899;Dadem A?ac?;Roman/Dram;Dünya Edebiyat?;Alt?n Kitaplar;Dr. Ergon Mengi;;0;0;Türkçe;44529,57461
LOAN_000000000000900;Da??lma Devri Ve Türkçülük Hareketi;Roman / Dram;Tarih ve Co?rafya;Alt?n Kitaplar;R?dvan Ak?n;;0;0;Türkçe;44900,55203
LOAN_000000000000901;Da??n Öteki Yüzü;Bilim Kurgu / Gerilim;Türk Edebiyat?;Alt?n Kitaplar;Erendiz Atasü;;0;0;Türkçe;45345,56616
LOAN_000000000000902;Daire 16;Roman;Dünya Edebiyat?;Alt?n Kitaplar;Adam Nevill;;0;0;Türkçe;45566,41039
LOAN_000000000000903;Damga;Roman / Toplumsal;Türk Edebiyat?;Alt?n Kitaplar;Re?at Nuri Güntekin;;0;0;Türkçe;45572,55332
LOAN_000000000000904;Damladan Deryaya;?iir;Türk Edebiyat?;Alt?n Kitaplar;Osman Nuri Topba?;;0;0;Türkçe;45363,86848
LOAN_000000000000905;Dar Kap?;Roman / Dram;Dünya Edebiyat?;Nobel Sabah;Andre G?de;;0;0;Türkçe;44526,41366
LOAN_000000000000906;Dar Kap?;Roman/Dram;Dünya Edebiyat?;Can Yay?nlar?;Andre Gide;175;0;0;Türkçe;44526,44102
